rv_id,hv_id,target_id,msg_generation_time,msg_rcv_time,rv_msg_count,rv_wsm_data,rv_pos_x,rv_pos_y,rv_pos_z,rv_speed,rv_accel,rv_heading,rv_yaw_rate,rv_length,rv_width,rv_height,hv_msg_count,hv_wsm_data,hv_pos_x,hv_pos_y,hv_pos_z,hv_speed,hv_accel,hv_heading,hv_length,hv_width,hv_height,attack_type,eebl_warn,ima_warn,attack_type_num
84,408,-1,61.4559,61.456031531832,101,genuine,1707.68,3256.89,0,26.2518,0.586642,1.14099,-0.490319,5,1.8,1.5,102,genuine,1806.54,3148.13,0,29.083,0.0892219,1.09705,5,1.8,1.5,Genuine,0,0,19
378,384,-1,96.3318,96.331926949949,66,genuine,1727.24,2403.91,0,12.5875,2.04183,1.70407,-2.4869e-13,5,1.8,1.5,67,genuine,1754.66,2657.54,0,17.6832,-3.64354,1.99423,5,1.8,1.5,Genuine,0,0,19
378,408,-1,82.8318,82.831923313363,59,genuine,1732.41,2443.87,0,0,0,1.69315,0,5,1.8,1.5,59,genuine,1741.2,2592.01,0,12.9379,-2.38593,1.5689,5,1.8,1.5,Genuine,0,0,19
54,228,-1,5.19432,5.194439485567,50,genuine,2058.08,3347.15,0,8.39181,0.159348,-0.0815467,-1.81299e-12,NA,1.8,1.5,51,genuine,1911.72,2902.64,0,9.89874,2.25587,-1.15476,5,1.8,1.5,RandomLength,0,0,19
66,408,-1,77.2458,77.245914415662,3,genuine,1950.34,2982.19,0,29.1764,-0.717187,1.98586,0.00400478,NA,1.8,1.5,3,genuine,1778.43,2709.07,0,29.0243,-0.758891,2.00377,5,1.8,1.5,RandomLength,0,0,19
366,102,-1,98.9411,98.941210340873,92,genuine,1297.66,1168.02,0,20.0911,-4.21912,2.37561,-0.52778,NA,1.8,1.5,92,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,RandomLength,0,0,19
558,492,-1,79.1495,79.149608524509,123,genuine,2440.7,2348.83,0,0,0,-3.0294,0,NA,1.8,1.5,22,genuine,2650.63,2229.62,0,23.2636,0.158866,-1.27229,5,1.8,1.5,RandomLength,0,0,19
312,132,-1,95.6303,95.630392664553,59,genuine,1226.19,1087.32,0,4.263,-4.5,-1.90973,0.345469,NA,1.8,1.5,59,genuine,1453.56,889.07,0,26.0257,-0.273142,-2.48443,5,1.8,1.5,RandomLength,0,0,19
66,426,-1,90.4458,90.445914962457,7,genuine,1839.3,2826.86,0,8.03981,1.41565,2.71579,0.308256,NA,1.8,1.5,8,genuine,1783.5,2727.69,0,17.0081,1.53424,-1.13787,5,1.8,1.5,RandomLength,0,0,19
330,132,-1,70.4043,70.404406946345,63,genuine,1625.93,809.95,0,0,0,2.69734,0,NA,1.8,1.5,63,genuine,1698.82,820.871,0,21.3062,-3.16672,2.97523,5,1.8,1.5,RandomLength,0,0,19
522,84,-1,70.1408,70.140868364682,34,genuine,1544.14,3526.12,0,7.23303,1.44115,1.21929,6.28386e-13,5,1.8,1.5,60,genuine,1829.61,3071.84,0,26.1651,0.10677,1.30665,5,1.8,1.5,Genuine,0,0,19
534,426,-1,39.2305,39.230632156731,109,genuine,1544.89,3660.98,0,23.2765,-3.62974,2.11135,0,5,1.8,1.5,8,genuine,1533.44,3576.11,0,15.195,-4.5,1.3468,5,1.8,1.5,Genuine,0,0,19
360,384,-1,92.7334,92.733474952449,30,genuine,1797.29,2749.39,0,19.8368,1.66259,2.01625,0,NA,1.8,1.5,31,genuine,1787.02,2727.67,0,21.698,1.70715,2.00377,5,1.8,1.5,RandomLength,0,0,19
336,426,-1,58.8763,58.876425527875,75,genuine,1541.26,3524.67,0,9.30341,-4.5,-1.92353,0.00471068,NA,1.8,1.5,76,genuine,1730.38,3230.31,0,29.1053,0.279896,0.73948,5,1.8,1.5,RandomLength,0,0,19
480,414,-1,85.559,85.559145418353,86,genuine,3001.18,1282.99,0,0,0,-2.61116,0,5,1.8,1.5,86,genuine,2869.71,1288.06,0,0.0872709,-0.117236,2.77668,5,1.8,1.5,Genuine,0,0,19
204,564,-1,10.3492,10.349293755253,102,genuine,2976.52,762.794,0,15.558,-4.5,2.85545,0,5,1.8,1.5,75,genuine,3021.64,776.069,0,14.0594,0.222007,2.85545,5,1.8,1.5,Genuine,0,0,19
474,522,-1,83.3375,83.337637639237,64,genuine,2089.33,3090.51,0,10.4278,1.83385,0.824669,-1.23679e-12,NA,1.8,1.5,38,genuine,1680.44,3319.52,0,25.0277,-0.185659,0.87389,5,1.8,1.5,RandomLength,0,0,19
570,60,-1,38.1414,38.141543049612,97,genuine,3083.24,1221.64,0,9.96103,2.38564,-2.39506,-0.0411323,NA,1.8,1.5,124,genuine,3065.5,1237.4,0,13.3479,1.31425,-2.43773,5,1.8,1.5,RandomLength,0,0,19
288,222,-1,10.3135,10.313630460183,102,genuine,2724.48,3796.6,0,10.2671,-0.437748,0.402584,0,5,1.8,1.5,102,genuine,2813.44,3756.12,0,14.2799,0.156322,-2.83797,5,1.8,1.5,Genuine,0,0,19
258,438,-1,97.571,97.571123239838,78,genuine,1820.6,3105.13,0,24.6434,0.41107900000000003,1.30665,0,NA,1.8,1.5,78,genuine,1840.04,2830.65,0,10.4709,2.56173,-0.480069,5,1.8,1.5,RandomLength,0,0,19
480,564,-1,99.859,99.859141237642,101,genuine,2959.78,1300.2,0,6.22591,1.61001,-2.92663,-0.0449019,5,1.8,1.5,75,genuine,2972.93,1296.86,0,5.99157,0.19997,-2.79272,5,1.8,1.5,Genuine,0,0,19
324,390,-1,61.9589,61.95899331823,106,genuine,1626.35,813.682,0,0,0,2.67687,0,NA,1.8,1.5,106,genuine,1980.48,946.445,0,27.1191,1.36156,2.75341,5,1.8,1.5,RandomLength,0,0,19
378,540,-1,54.5318,54.531914231349,32,genuine,1732.41,2443.87,0,0,0,1.69315,0,5,1.8,1.5,6,genuine,1700.04,2234.25,0,9.43708,0.891297,2.57761,5,1.8,1.5,Genuine,0,0,19
234,228,-1,77.832,77.832115740631,9,genuine,1716.36,2343.99,0,27.7464,-4.5,-1.44914,-4.59632e-13,NA,1.8,1.5,9,genuine,1736.92,2480.26,0,0,0,1.69476,5,1.8,1.5,RandomLength,0,0,19
306,198,-1,86.3056,86.305749084053,94,genuine,1141.23,1549.1,0,6.3372,-2.35338,0.697047,-1.39333e-12,NA,1.8,1.5,95,genuine,1154.52,1537.72,0,0,0,0.727732,5,1.8,1.5,RandomLength,0,0,19
228,378,-1,78.1762,78.176348743799,12,genuine,1736.92,2480.26,0,0,0,1.69476,0,5,1.8,1.5,13,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,19
342,378,-1,84.2527,84.252779102512,73,genuine,1742.27,2532.1,0,0,0,1.60348,0,NA,1.8,1.5,74,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,RandomLength,0,0,19
282,90,-1,67.2844,67.284502207426,31,genuine,2443.12,2002.12,0,26.1195,-0.199303,-0.424813,-2.02671e-12,NA,1.8,1.5,32,genuine,2041.73,1750.91,0,13.1756,2.23608,-0.353728,5,1.8,1.5,RandomLength,0,0,19
234,162,-1,34.832,34.832108835521,91,genuine,1095.47,1515.74,0,14.585,0.772184,0.308657,0.108175,NA,1.8,1.5,91,genuine,923.458,1845.46,0,13.0556,0.53109,1.93585,5,1.8,1.5,RandomLength,0,0,19
426,534,-1,71.9149,71.915059085113,78,genuine,1832.92,2886.95,0,29.1845,0.307888,1.2322,-0.0188934,5,1.8,1.5,52,genuine,1831.72,3063.52,0,26.9371,0.0328757,1.33317,5,1.8,1.5,Genuine,0,0,19
180,270,-1,43.8279,43.828056764288,53,genuine,2989.5,1358.22,0,14.0916,-0.764685,1.98685,-0.169076,NA,1.8,1.5,54,genuine,2848.83,1279.44,0,0,0,2.74876,5,1.8,1.5,RandomLength,0,0,19
234,108,-1,77.432,77.432110712078,5,genuine,1714.98,2332.7,0,29.0807,-0.941119,-1.44914,0,NA,1.8,1.5,6,genuine,1742.42,2548.64,0,1.40813,-1.35504,1.54969,5,1.8,1.5,RandomLength,0,0,19
108,450,-1,82.7089,82.708979128246,58,genuine,1742.45,2547.11,0,0.00884172,-0.00985716,1.54969,4.55191e-13,5,1.8,1.5,58,genuine,1733.33,2451.32,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,19
264,228,-1,75.6753,75.675394132001,115,genuine,1651.02,2193.28,0,0,0,2.60068,0,NA,1.8,1.5,115,genuine,1736.92,2480.26,0,0,0,1.69476,5,1.8,1.5,RandomLength,0,0,19
354,540,-1,56.2546,56.254728570677,49,genuine,1734.32,2459.35,0,0.594671,-0.699005,1.69315,0,5,1.8,1.5,23,genuine,1686.46,2225.66,0,7.6816,-4.5,2.57761,5,1.8,1.5,Genuine,0,0,19
276,102,-1,62.4915,62.491580521927,111,genuine,1238.01,1576.93,0,21.2512,-4.5,2.09396,8.9706e-13,NA,1.8,1.5,112,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,RandomLength,0,0,19
96,90,-1,46.6309,46.631043261375,81,genuine,1944.47,1938.9,0,24.229,0.258593,2.99768,-0.133337,5,1.8,1.5,81,genuine,2070.66,1545.37,0,12.8869,-0.567063,-1.84695,5,1.8,1.5,Genuine,0,0,19
264,84,-1,97.5753,97.575400760191,78,genuine,1729.03,2442.52,0,14.0048,1.67299,-1.44669,2.17604e-13,NA,1.8,1.5,79,genuine,1742.06,2561.87,0,5.12197,2.14715,1.54091,5,1.8,1.5,RandomLength,0,0,19
354,228,-1,55.5546,55.554733090755,42,genuine,1734.38,2459.9,0,1.08238,-1.31278,1.69315,4.44089e-13,5,1.8,1.5,42,genuine,1737.44,2484.48,0,6.40448,-4.5,1.69174,5,1.8,1.5,Genuine,0,0,19
108,384,-1,94.4089,94.408975816386,47,genuine,1742.47,2543.56,0,3.28743,1.51208,1.55966,0.0130161,5,1.8,1.5,48,genuine,1770.57,2692.08,0,22.7271,-2.81757,2.00377,5,1.8,1.5,Genuine,0,0,19
54,228,-1,4.49432,4.494432632239,43,genuine,2052.23,3346.67,0,8.42957,0.673463,-0.0815467,0,NA,1.8,1.5,44,genuine,1909.08,2896.67,0,8.63293,2.14189,-1.14715,5,1.8,1.5,RandomLength,0,0,19
84,108,-1,87.8559,87.856039012199,109,genuine,1747.81,2641.03,0,21.6557,-3.96615,1.93993,-0.0378783,5,1.8,1.5,110,genuine,1742.45,2547.1,0,5.05658e-5,-6.92738e-5,1.54969,5,1.8,1.5,Genuine,0,0,19
162,468,-1,45.2661,45.266179296409,67,genuine,903.047,1748.06,0,9.20352,2.59019,0.621639,0.0382902,5,1.8,1.5,68,genuine,1340.03,1762.69,0,24.2994,1.7039,1.91574,5,1.8,1.5,Genuine,0,0,19
234,198,-1,53.532,53.532119839938,22,genuine,1337.85,1766.08,0,29.0737,-0.343111,-1.22616,4.26326e-13,NA,1.8,1.5,23,genuine,931.851,1724.75,0,15.7619,2.54534,0.650942,5,1.8,1.5,RandomLength,0,0,19
444,582,-1,71.4071,71.407196221626,73,genuine,1250.65,1097.6,0,0.981756,-0.989338,2.24161,0.0182104,NA,1.8,1.5,19,genuine,1230.77,1271.7,0,28.6636,0.402181,1.44318,5,1.8,1.5,RandomLength,0,0,19
372,582,-1,19.8427,19.842835942552,69,genuine,574.29,1752.11,0,32.7252,0.373577,0.468428,-0.51103,NA,1.8,1.5,15,genuine,825.93,1443.31,0,14.328,0.0390775,-0.637142,5,1.8,1.5,RandomLength,0,0,19
408,84,-1,81.1494,81.149487170728,42,genuine,1742.32,2618.56,0,18.7381,-3.18538,1.69828,-0.0902356,5,1.8,1.5,42,genuine,1817.64,2792.01,0,26.1564,-0.290578,2.01547,5,1.8,1.5,Genuine,0,0,19
570,240,-1,41.7414,41.741547741766,5,genuine,3045.66,1253.35,0,17.0877,2.42209,-2.50514,-0.0568671,NA,1.8,1.5,33,genuine,2981.93,1305.31,0,5.07551,-4.5,1.52522,5,1.8,1.5,RandomLength,0,0,19
552,348,-1,20.0878,20.087959450343,44,genuine,2511.55,3862.6,0,12.6454,-0.225521,1.89526,-2.84217e-13,5,1.8,1.5,72,genuine,2498.59,3824.06,0,13.1055,0.654688,1.89526,5,1.8,1.5,Genuine,0,0,19
36,174,-1,98.8532,98.853309714246,91,genuine,1762.04,2673.63,0,16.4127,-2.04829,2.00377,-7.63833e-13,5,1.8,1.5,92,genuine,1814.58,2785.6,0,16.2299,1.87295,2.01625,5,1.8,1.5,Genuine,0,0,19
534,522,-1,50.9305,50.93063398403,98,genuine,1548.54,3514.2,0,14.9736,2.42429,1.21633,0,5,1.8,1.5,98,genuine,1734.72,3529.74,0,12.5519,0.284531,3.06768,5,1.8,1.5,Genuine,0,0,19
312,96,-1,84.3303,84.330382104275,74,genuine,1239.79,1070.41,0,0,0,-2.41503,0,NA,1.8,1.5,74,genuine,1482.79,1240.82,0,24.2515,0.742616,1.88945,5,1.8,1.5,RandomLength,0,0,19
384,36,-1,8.30861,8.308726494167,82,genuine,2893.97,3112.05,0,15.8527,2.3073,-2.64269,0.0304873,5,1.8,1.5,82,genuine,3010.92,3039.7,0,6.62409,2.6,-1.15485,5,1.8,1.5,Genuine,0,0,19
150,540,-1,57.3858,57.385890715424,60,genuine,1738.68,2494.84,0,3.05413,-4.5,1.68052,0,NA,1.8,1.5,35,genuine,1679.67,2221.44,0,8.22012,1.96152,2.59091,5,1.8,1.5,RandomLength,0,0,19
138,492,-1,84.0459,84.045965219306,71,genuine,2440.36,2345.64,0,0,0,-3.02946,0,NA,1.8,1.5,71,genuine,2610.27,2324.98,0,23.6006,2.1231,-2.69384,5,1.8,1.5,RandomLength,0,0,19
450,354,-1,81.8432,81.843270151966,49,genuine,1733.33,2451.32,0,0,0,1.69315,0,5,1.8,1.5,49,genuine,1734.24,2458.76,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,19
36,534,-1,80.8532,80.85331170245,39,genuine,1883.03,2857.95,0,12.5641,-2.80892,2.42305,0.0382386,5,1.8,1.5,14,genuine,1834.74,2831.62,0,26.4392,1.05997,1.80771,5,1.8,1.5,Genuine,0,0,19
348,552,-1,17.272,17.272146038504,43,genuine,2510.27,3858.78,0,13.0632,0.151943,1.89526,0,5,1.8,1.5,16,genuine,2522.83,3896.12,0,12.6766,0.247412,1.89526,5,1.8,1.5,Genuine,0,0,19
258,522,-1,80.471,80.471114350083,35,genuine,1578.06,3440.54,0,24.6233,-0.437647,1.09328,-0.188057,NA,1.8,1.5,10,genuine,1629.77,3371.5,0,25.0515,-0.343924,0.826339,5,1.8,1.5,RandomLength,0,0,19
288,348,-1,5.31352,5.313628182746,52,genuine,2676.93,3816.85,0,10.0092,1.45644,0.402584,-3.56382e-13,5,1.8,1.5,52,genuine,2500.79,3986.36,0,10.3574,2.40165,0.319848,5,1.8,1.5,Genuine,0,0,19
480,564,-1,68.059,68.059144899306,39,genuine,3001.18,1282.99,0,0,0,-2.61116,0,5,1.8,1.5,13,genuine,3064.6,1238.16,0,13.9268,1.54169,-2.43773,5,1.8,1.5,Genuine,0,0,19
468,198,-1,48.2028,48.202928733791,97,genuine,1305.84,1689.78,0,28.5719,-0.0375088,2.1227,-9.50351e-13,5,1.8,1.5,97,genuine,891.628,1762.18,0,7.44756,2.6,1.93585,5,1.8,1.5,Genuine,0,0,19
150,450,-1,33.5858,33.585891956757,78,genuine,1854.63,2836.7,0,6.17843,-2.88867,2.51479,-1.47882e-12,NA,1.8,1.5,79,genuine,1814.64,2785.74,0,15.7716,1.39678,2.01625,5,1.8,1.5,RandomLength,0,0,19
198,582,-1,47.5034,47.503482141585,90,genuine,893.32,1766.61,0,7.04756,-4.5,1.93585,2.04281e-13,5,1.8,1.5,36,genuine,1182.5,1500.84,0,5.77408,-4.5,-0.41251,5,1.8,1.5,Genuine,0,0,19
330,432,-1,79.8043,79.804408570866,29,genuine,1625.93,809.95,0,0,0,2.69734,0,NA,1.8,1.5,29,genuine,1658.42,819.515,0,8.61557,-2.54197,-3.13788,5,1.8,1.5,RandomLength,0,0,19
342,378,-1,86.6527,86.652784613326,97,genuine,1742.27,2532.1,0,0,0,1.60348,0,NA,1.8,1.5,98,genuine,1732.41,2443.87,0,0,0,1.69315,5,1.8,1.5,RandomLength,0,0,19
498,108,-1,5.91479,5.914898006707,58,genuine,1508.38,3077.32,0,11.7104,2.55161,0.759581,-0.227559,NA,1.8,1.5,59,genuine,1543.21,3055.26,0,11.6048,2.32166,-2.74107,5,1.8,1.5,RandomLength,0,0,19
282,492,-1,41.9844,41.984498577214,34,genuine,1757.31,1905.68,0,28.992,0.486898,-0.534083,0,NA,1.8,1.5,35,genuine,1836.47,1943.12,0,25.8245,0.862381,-0.38195,5,1.8,1.5,RandomLength,0,0,19
228,354,-1,79.8762,79.876346987365,29,genuine,1736.92,2480.26,0,0,0,1.69476,0,5,1.8,1.5,30,genuine,1734.24,2458.76,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,19
96,102,-1,88.9309,88.931038069664,120,genuine,1446.57,1146.26,0,21.9152,0.0672685,1.86204,-0.574776,5,1.8,1.5,120,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,Genuine,0,0,19
378,108,-1,22.7318,22.731925202766,98,genuine,1858.35,2839.39,0,14.2572,-4.5,2.51479,-1.47882e-12,5,1.8,1.5,99,genuine,1557.3,3052.77,0,14.4133,-0.0708893,0.400325,5,1.8,1.5,Genuine,0,0,19
84,426,-1,76.3559,76.356030453685,122,genuine,1826.16,2912.16,0,26.1796,0.256034,1.49226,-0.375624,5,1.8,1.5,123,genuine,1805.37,2766.33,0,29.1141,1.23548,2.01625,5,1.8,1.5,Genuine,0,0,19
270,432,-1,43.523,43.523105685043,50,genuine,2848.83,1279.44,0,0,0,2.74876,0,5,1.8,1.5,51,genuine,2396.22,1101.92,0,19.8118,1.58807,2.67172,5,1.8,1.5,Genuine,0,0,19
486,198,-1,99.2008,99.200867864606,95,genuine,1258.89,1108.84,0,0,0,2.18235,0,NA,1.8,1.5,95,genuine,1197.54,1520.55,0,13.9794,2.2935,-0.585506,5,1.8,1.5,RandomLength,0,0,19
378,72,-1,99.1318,99.131916262985,94,genuine,1721.72,2361.23,0,18.1391,2.44717,1.69669,0,5,1.8,1.5,95,genuine,1741.61,2523.98,0,9.32324,1.16068,1.65865,5,1.8,1.5,Genuine,0,0,19
204,432,-1,11.3492,11.349296952758,112,genuine,2963.94,759.095,0,11.0914,-4.5,2.85545,1.74971e-12,5,1.8,1.5,113,genuine,2524.31,928.234,0,12.3774,0.114018,-1.10664,5,1.8,1.5,Genuine,0,0,19
174,78,-1,96.7259,96.726038810745,70,genuine,1827.21,2812.85,0,12.1009,2.32406,1.9844,0,5,1.8,1.5,70,genuine,1903.15,2878.77,0,27.3486,-3.81988,2.15194,5,1.8,1.5,Genuine,0,0,19
534,72,-1,49.4305,49.430630522741,83,genuine,1541.64,3533.17,0,11.6807,2.43751,1.29705,-0.148293,5,1.8,1.5,110,genuine,1690.18,3303.42,0,21.7003,2.01642,1.20127,5,1.8,1.5,Genuine,0,0,19
534,228,-1,89.0305,89.030629944404,95,genuine,1750.92,2648.91,0,18.9641,-3.15223,1.97845,7.19425e-13,5,1.8,1.5,121,genuine,1736.92,2480.26,0,0,0,1.69476,5,1.8,1.5,Genuine,0,0,19
456,102,-1,88.1488,88.148928140198,112,genuine,1254.6,1102.72,0,0,0,2.1819,0,5,1.8,1.5,112,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,Genuine,0,0,19
18,534,-1,93.8181,93.818195398051,41,genuine,1742.4,2535.94,0,3.49979,2.15168,1.58652,0.0237972,NA,1.8,1.5,15,genuine,1741.23,2591.07,0,6.69803,-2.27696,1.56134,5,1.8,1.5,RandomLength,0,0,19
234,198,-1,32.132,32.132107904039,64,genuine,1057.2,1523.93,0,14.5573,0.341302,0.135984,0.106285,NA,1.8,1.5,65,genuine,978.034,1987.06,0,15.8761,-1.07005,1.93944,5,1.8,1.5,RandomLength,0,0,19
372,456,-1,82.5427,82.542836191973,56,genuine,1171.6,1523.07,0,0,0,0.704594,0,NA,1.8,1.5,56,genuine,1254.6,1102.72,0,0.00223562,-0.00194715,2.1819,5,1.8,1.5,RandomLength,0,0,19
108,354,-1,77.1089,77.108978759082,2,genuine,1742.41,2549.11,0,1.73638,-1.72597,1.54891,0.0030509,5,1.8,1.5,2,genuine,1734.24,2458.76,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,19
558,96,-1,10.4495,10.449614686676,76,genuine,2763.66,2239.01,0,15.3133,1.61768,1.93269,-1.48326e-12,NA,1.8,1.5,104,genuine,2716.97,2205.76,0,20.7109,2.06473,2.18116,5,1.8,1.5,RandomLength,0,0,19
282,114,-1,83.9844,83.984503353838,70,genuine,2637.75,2305.84,0,23.3483,0.697339,-2.24026,-1.12904,NA,1.8,1.5,71,genuine,2646.25,2320.11,0,0,0,-3.03751,5,1.8,1.5,RandomLength,0,0,19
378,450,-1,69.2318,69.231913652844,51,genuine,1732.41,2443.87,0,0,0,1.69315,0,5,1.8,1.5,51,genuine,1733.33,2451.32,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,19
18,534,-1,87.3181,87.318194703737,104,genuine,1742.48,2539.6,0,0,0,1.56949,0,NA,1.8,1.5,78,genuine,1765.94,2682.06,0,24.2131,-2.80061,2.00377,5,1.8,1.5,RandomLength,0,0,19
582,102,-1,77.2575,77.257620670359,77,genuine,1223.69,1132.2,0,14.3528,-4.5,1.41818,-0.0480574,5,1.8,1.5,3,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,Genuine,0,0,19
54,36,-1,98.7943,98.79443273375,90,genuine,1741.22,2598.67,0,12.0918,-1.71992,1.60606,-0.0732908,NA,1.8,1.5,91,genuine,1762.73,2675.12,0,16.6176,-0.941408,2.00377,5,1.8,1.5,RandomLength,0,0,19
264,354,-1,81.1753,81.175392844375,42,genuine,1657.74,2203.99,0,7.37492,2.46571,-0.876459,8.12683e-13,NA,1.8,1.5,43,genuine,1734.24,2458.76,0,0,0,1.69315,5,1.8,1.5,RandomLength,0,0,19
366,462,-1,85.8411,85.841212225911,89,genuine,1525.7,1330.24,0,21.3153,-1.10502,2.38747,0.0807908,NA,1.8,1.5,89,genuine,1234.19,1075.4,0,0,0,-2.41503,5,1.8,1.5,RandomLength,0,0,19
438,384,-1,82.5949,82.594994572193,56,genuine,1827.24,2798.84,0,0,0,-2.68384,0,5,1.8,1.5,57,genuine,1845.86,2830.34,0,1.76536,2.14382,2.51479,5,1.8,1.5,Genuine,0,0,19
84,408,-1,83.1559,83.156036663404,62,genuine,1795.27,2745.17,0,24.5844,-4.08321,2.01625,4.17444e-13,5,1.8,1.5,63,genuine,1741.29,2588.34,0,11.8968,-3.02946,1.54626,5,1.8,1.5,Genuine,0,0,19
372,198,-1,71.1427,71.142838003103,70,genuine,1171.6,1523.07,0,0,0,0.704594,0,NA,1.8,1.5,71,genuine,1154.08,1538.11,0,0.599125,-0.706745,0.727732,5,1.8,1.5,RandomLength,0,0,19
540,354,-1,69.1832,69.183350623257,24,genuine,1549.39,2036.67,0,25.6123,0.212649,2.00261,1.1724e-12,5,1.8,1.5,51,genuine,1734.24,2458.76,0,0,0,1.69315,5,1.8,1.5,Genuine,0,0,19
276,468,-1,42.5915,42.591576859035,40,genuine,1508.94,1955.2,0,18.2184,2.04595,2.07273,0.0418148,NA,1.8,1.5,41,genuine,1363.15,1816.49,0,18.8333,2.25051,2.20046,5,1.8,1.5,RandomLength,0,0,19
36,174,-1,72.8532,72.853307252095,87,genuine,1968.1,3021.33,0,28.1074,-0.231083,2.08081,-0.301498,5,1.8,1.5,88,genuine,2186.39,3186.69,0,27.0609,0.134055,2.64435,5,1.8,1.5,Genuine,0,0,19
36,174,-1,31.9532,31.953305195805,62,genuine,2652.26,3274.02,0,28.168,0.171348,-2.62106,0.00362423,5,1.8,1.5,63,genuine,2815.7,3157.72,0,11.8717,1.41149,-2.58531,5,1.8,1.5,Genuine,0,0,19
564,480,-1,74.8496,74.849758807735,80,genuine,3009.57,1278.06,0,1.97003,-1.82706,-2.57242,0,5,1.8,1.5,107,genuine,3001.18,1282.99,0,0,0,-2.61116,5,1.8,1.5,Genuine,0,0,19
444,468,-1,82.5071,82.507201249766,56,genuine,1250.01,1096.84,0,1.2205e-5,-1.59319e-5,2.26024,2.26192e-7,NA,1.8,1.5,57,genuine,1324.78,1194.31,0,21.6972,1.6902,-0.479482,5,1.8,1.5,RandomLength,0,0,19
126,348,-1,66.3602,66.360324697254,22,genuine,2547.05,3414.08,0,0.304555,-0.499497,1.79203,0.00559249,NA,1.8,1.5,22,genuine,2532.92,3402.66,0,24.1052,-0.234311,0.479678,5,1.8,1.5,RandomLength,0,0,19
234,354,-1,73.532,73.532107187952,94,genuine,1677.1,2228.21,0,29.0678,-0.99342,-0.921183,0.0302309,NA,1.8,1.5,94,genuine,1734.24,2458.76,0,0,0,1.69315,5,1.8,1.5,RandomLength,0,0,19
162,582,-1,28.3661,28.366181187914,26,genuine,953.814,1924.36,0,12.9746,-0.297582,1.93944,0,5,1.8,1.5,101,genuine,924.657,1513.8,0,14.2437,-0.865923,-0.52935,5,1.8,1.5,Genuine,0,0,19
72,378,-1,99.7149,99.715061553372,100,genuine,1741.11,2518.23,0,9.94791,1.87873,1.65865,0,5,1.8,1.5,100,genuine,1720.33,2350.07,0,19.2342,1.67104,1.69345,5,1.8,1.5,Genuine,0,0,19
498,354,-1,99.1148,99.114896463094,94,genuine,1733.71,2454.42,0,11.4121,2.37113,1.69315,0,NA,1.8,1.5,94,genuine,1726.86,2401.03,0,14.6546,2.39883,1.70407,5,1.8,1.5,RandomLength,0,0,19
354,72,-1,85.1546,85.154733771891,82,genuine,1734.24,2458.76,0,0,0,1.69315,0,5,1.8,1.5,83,genuine,1742.28,2554.62,0,0.0217939,-0.0213238,1.54091,5,1.8,1.5,Genuine,0,0,19
102,462,-1,35.7883,35.788432858041,100,genuine,1569.68,1377.76,0,20.603,2.17912,2.25586,0.186937,5,1.8,1.5,101,genuine,1234.19,1075.4,0,0,0,-2.41503,5,1.8,1.5,Genuine,0,0,19
78,156,-1,88.1456,88.145715424037,112,genuine,2047.55,3091.85,0,31.1379,-0.64556500000000006,2.54166,2.62013e-13,5,1.8,1.5,113,genuine,2328.31,3350.88,0,20.6938,-0.112854,2.12118,5,1.8,1.5,Genuine,0,0,19
438,36,-1,96.1949,96.19499966431,64,genuine,1829.37,2823.86,0,7.45249,2.6,-1.00641,0.289564,5,1.8,1.5,65,genuine,1782.86,2718.66,0,20.7126,-2.93064,2.00377,5,1.8,1.5,Genuine,0,0,19
240,60,-1,85.7296,85.72974437358,88,genuine,2855.76,1282.31,0,0,0,2.74876,0,5,1.8,1.5,88,genuine,2988.24,1290.58,0,0,0,-2.61116,5,1.8,1.5,Genuine,0,0,19
282,468,-1,27.4844,27.484495283272,17,genuine,1521.09,1571.54,0,28.9916,-0.0366116,-1.36627,-4.41869e-13,NA,1.8,1.5,18,genuine,1457.88,1789.64,0,14.1825,-0.83917,-1.11664,5,1.8,1.5,RandomLength,0,0,19
414,240,-1,64.2697,64.269861275192,1,genuine,2988.14,1354.93,0,10.4219,2.38697,1.96247,0,5,1.8,1.5,2,genuine,2855.8,1282.33,0,0.0472228,-0.035761,2.74876,5,1.8,1.5,Genuine,0,0,19
228,450,-1,37.9762,37.97635005803,122,genuine,1824.81,2807.45,0,10.4139,1.4517,1.99144,0.0353965,5,1.8,1.5,123,genuine,1776.39,2704.66,0,24.7002,2.38467,2.00377,5,1.8,1.5,Genuine,0,0,19
